resultId,raceId,driverId,constructorId,number,grid,driver_championship_standings,positionText,race_position_order,driver_season_points,laps,time_x,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,time_y,driverStandingsId,constructor_season_points,constructor_championship_standings,driver_season_wins,constructorStandingsId,points,race_finish_position,constructor_season_wins,code,surname,constructorRef
25328.0,1071,822.0,131.0,77,1.0,3,3,3.0,15.0,71.0,+13.576,5556427,49,4,1:12.526,213.887,1.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70679.0,203.0,3.0,1.0,27893.0,521.5,1.0,7.0,BOT,Bottas,mercedes
25329.0,1071,815.0,9.0,11,4.0,4,4,4.0,13.0,71.0,+39.940,5582791,71,1,1:11.010,218.453,1.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70681.0,178.0,4.0,1.0,27894.0,510.5,2.0,10.0,PER,Pérez,red_bull
25330.0,1071,844.0,6.0,16,6.0,5,5,5.0,10.0,71.0,+49.517,5592368,61,7,1:12.822,213.018,1.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70682.0,148.0,6.0,0.0,27896.0,287.5,3.0,0.0,LEC,Leclerc,ferrari
25331.0,1071,832.0,6.0,55,3.0,6,6,6.0,8.0,71.0,+51.820,5594671,63,6,1:12.710,213.346,1.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70684.0,139.5,7.0,0.0,27896.0,287.5,3.0,0.0,SAI,Sainz,ferrari
25332.0,1071,842.0,213.0,10,7.0,7,7,7.0,6.0,70.0,\N,\N,53,8,1:13.227,211.839,11.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70693.0,92.0,9.0,0.0,27897.0,112.0,6.0,0.0,GAS,Gasly,alphatauri
25333.0,1071,839.0,214.0,31,8.0,8,8,8.0,4.0,70.0,\N,\N,48,16,1:14.430,208.415,11.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70689.0,50.0,11.0,1.0,27900.0,112.0,5.0,1.0,OCO,Ocon,alpine
25334.0,1071,4.0,214.0,14,12.0,9,9,9.0,2.0,70.0,\N,\N,37,12,1:13.922,209.848,11.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70695.0,62.0,10.0,0.0,27900.0,112.0,5.0,1.0,ALO,Alonso,alpine
25335.0,1071,846.0,1.0,4,5.0,10,10,10.0,1.0,70.0,\N,\N,53,10,1:13.761,210.306,11.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70680.0,151.0,5.0,0.0,27895.0,256.0,4.0,1.0,NOR,Norris,mclaren
25336.0,1071,20.0,117.0,5,9.0,11,11,11.0,0.0,70.0,\N,\N,69,9,1:13.634,210.668,11.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70691.0,42.0,12.0,0.0,27898.0,68.0,7.0,0.0,VET,Vettel,aston_martin
25337.0,1071,8.0,51.0,7,0.0,12,12,12.0,0.0,70.0,\N,\N,54,5,1:12.621,213.607,11.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70687.0,10.0,16.0,0.0,27899.0,11.0,9.0,0.0,RAI,Räikkönen,alfa
25338.0,1071,847.0,3.0,63,17.0,13,13,13.0,0.0,70.0,\N,\N,45,15,1:14.355,208.626,11.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70690.0,16.0,15.0,0.0,27901.0,23.0,8.0,0.0,RUS,Russell,williams
25339.0,1071,841.0,51.0,99,13.0,14,14,14.0,0.0,70.0,\N,\N,44,14,1:14.227,208.985,11.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70688.0,1.0,18.0,0.0,27899.0,11.0,9.0,0.0,GIO,Giovinazzi,alfa
25340.0,1071,852.0,213.0,22,15.0,15,15,15.0,0.0,70.0,\N,\N,62,13,1:14.204,209.050,11.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70685.0,20.0,14.0,0.0,27897.0,112.0,6.0,0.0,TSU,Tsunoda,alphatauri
25341.0,1071,849.0,3.0,6,16.0,16,16,16.0,0.0,70.0,\N,\N,57,18,1:14.616,207.896,11.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70694.0,7.0,17.0,0.0,27901.0,23.0,8.0,0.0,LAT,Latifi,williams
25342.0,1071,853.0,210.0,9,19.0,17,17,17.0,0.0,69.0,\N,\N,36,19,1:14.954,206.958,12.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70696.0,0.0,21.0,0.0,27902.0,0.0,10.0,0.0,MAZ,Mazepin,haas
25343.0,1071,854.0,210.0,47,18.0,18,18,18.0,0.0,69.0,\N,\N,66,11,1:13.793,210.215,12.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70692.0,0.0,19.0,0.0,27902.0,0.0,10.0,0.0,MSC,Schumacher,haas
25344.0,1071,817.0,1.0,3,11.0,\N,R,19.0,0.0,49.0,\N,\N,40,17,1:14.443,208.379,75.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70683.0,105.0,8.0,1.0,27895.0,256.0,4.0,1.0,RIC,Ricciardo,mclaren
25345.0,1071,840.0,117.0,18,14.0,\N,R,20.0,0.0,47.0,\N,\N,25,20,1:15.344,205.887,130.0,2021,19,18,São Paulo Grand Prix,2021-11-14,17:00:00,70686.0,26.0,13.0,0.0,27898.0,68.0,7.0,0.0,STR,Stroll,aston_martin
25346.0,1051,1.0,131.0,44,1.0,1,1,1.0,25.0,57.0,1:24:28.471,5068471,50,2,1:25.084,227.633,1.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70698.0,343.5,2.0,7.0,27903.0,546.5,1.0,8.0,HAM,Hamilton,mercedes
25347.0,1051,830.0,9.0,33,7.0,2,2,2.0,19.0,57.0,+25.743,5094214,57,1,1:23.196,232.799,1.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70699.0,351.5,1.0,9.0,27904.0,541.5,2.0,10.0,VER,Verstappen,red_bull
25348.0,1051,4.0,214.0,14,3.0,3,3,3.0,15.0,57.0,+59.457,5127928,48,10,1:26.682,223.437,1.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70716.0,77.0,10.0,0.0,27910.0,137.0,5.0,1.0,ALO,Alonso,alpine
25349.0,1051,815.0,9.0,11,11.0,4,4,4.0,12.0,57.0,+1:02.306,5130777,49,3,1:25.613,226.227,1.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70702.0,190.0,4.0,1.0,27904.0,541.5,2.0,10.0,PER,Pérez,red_bull
25350.0,1051,839.0,214.0,31,9.0,5,5,5.0,10.0,57.0,+1:20.570,5149041,46,13,1:27.061,222.464,1.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70710.0,60.0,11.0,1.0,27910.0,137.0,5.0,1.0,OCO,Ocon,alpine
25351.0,1051,840.0,117.0,18,12.0,6,6,6.0,8.0,57.0,+1:21.274,5149745,44,17,1:27.356,221.713,1.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70707.0,34.0,13.0,0.0,27908.0,77.0,7.0,0.0,STR,Stroll,aston_martin
25352.0,1051,832.0,6.0,55,5.0,7,7,7.0,6.0,57.0,+1:21.911,5150382,46,9,1:26.570,223.726,1.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70705.0,145.5,7.0,0.0,27906.0,297.5,3.0,0.0,SAI,Sainz,ferrari
25353.0,1051,844.0,6.0,16,13.0,8,8,8.0,4.0,57.0,+1:23.126,5151597,46,8,1:26.555,223.765,1.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70703.0,152.0,6.0,0.0,27906.0,297.5,3.0,0.0,LEC,Leclerc,ferrari
25354.0,1051,846.0,1.0,4,4.0,9,9,9.0,2.0,56.0,\N,\N,51,4,1:25.746,225.876,11.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70701.0,153.0,5.0,0.0,27905.0,258.0,4.0,1.0,NOR,Norris,mclaren
25355.0,1051,20.0,117.0,5,10.0,10,10,10.0,1.0,56.0,\N,\N,53,7,1:26.434,224.078,11.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70712.0,43.0,12.0,0.0,27908.0,77.0,7.0,0.0,VET,Vettel,aston_martin
25356.0,1051,842.0,213.0,10,2.0,11,11,11.0,0.0,56.0,\N,\N,46,11,1:27.019,222.572,11.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70714.0,92.0,9.0,0.0,27907.0,112.0,6.0,0.0,GAS,Gasly,alphatauri
25357.0,1051,817.0,1.0,3,14.0,12,12,12.0,0.0,56.0,\N,\N,50,14,1:27.198,222.115,11.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70704.0,105.0,8.0,1.0,27905.0,258.0,4.0,1.0,RIC,Ricciardo,mclaren
25358.0,1051,852.0,213.0,22,8.0,13,13,13.0,0.0,56.0,\N,\N,50,12,1:27.043,222.510,11.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70706.0,20.0,14.0,0.0,27907.0,112.0,6.0,0.0,TSU,Tsunoda,alphatauri
25359.0,1051,8.0,51.0,7,16.0,14,14,14.0,0.0,56.0,\N,\N,53,6,1:26.358,224.275,11.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70708.0,10.0,16.0,0.0,27909.0,11.0,9.0,0.0,RAI,Räikkönen,alfa
25360.0,1051,841.0,51.0,99,18.0,15,15,15.0,0.0,56.0,\N,\N,40,18,1:27.823,220.534,11.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70709.0,1.0,18.0,0.0,27909.0,11.0,9.0,0.0,GIO,Giovinazzi,alfa
25361.0,1051,854.0,210.0,47,19.0,16,16,16.0,0.0,56.0,\N,\N,46,19,1:28.412,219.065,11.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70713.0,0.0,19.0,0.0,27912.0,0.0,10.0,0.0,MSC,Schumacher,haas
25362.0,1051,847.0,3.0,63,15.0,17,17,17.0,0.0,55.0,\N,\N,55,5,1:25.768,225.818,12.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70711.0,16.0,15.0,0.0,27911.0,23.0,8.0,0.0,RUS,Russell,williams
25363.0,1051,853.0,210.0,9,20.0,18,18,18.0,0.0,55.0,\N,\N,55,16,1:27.340,221.754,12.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70717.0,0.0,21.0,0.0,27912.0,0.0,10.0,0.0,MAZ,Mazepin,haas
25364.0,1051,849.0,3.0,6,17.0,\N,R,19.0,0.0,50.0,\N,\N,44,20,1:28.732,218.275,29.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70715.0,7.0,17.0,0.0,27911.0,23.0,8.0,0.0,LAT,Latifi,williams
25365.0,1051,822.0,131.0,77,6.0,\N,R,20.0,0.0,48.0,\N,\N,39,15,1:27.246,221.992,137.0,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,70700.0,203.0,3.0,1.0,27903.0,546.5,1.0,8.0,BOT,Bottas,mercedes
25366.0,1072,1.0,131.0,44,1.0,1,1,1.0,26.0,50.0,2:06:15.118,7575118,47,1,1:30.734,244.962,1.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70719.0,369.5,2.0,8.0,27913.0,587.5,1.0,9.0,HAM,Hamilton,mercedes
25367.0,1072,830.0,9.0,33,3.0,2,2,2.0,18.0,50.0,+11.825,7586943,35,3,1:31.488,242.943,1.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70720.0,369.5,1.0,9.0,27914.0,559.5,2.0,10.0,VER,Verstappen,red_bull
25368.0,1072,822.0,131.0,77,2.0,3,3,3.0,15.0,50.0,+27.531,7602649,47,2,1:31.408,243.155,1.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70721.0,218.0,3.0,1.0,27913.0,587.5,1.0,9.0,BOT,Bottas,mercedes
25369.0,1072,839.0,214.0,31,9.0,4,4,4.0,12.0,50.0,+27.633,7602751,47,6,1:31.797,242.125,1.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70731.0,72.0,11.0,1.0,27920.0,149.0,5.0,1.0,OCO,Ocon,alpine
25370.0,1072,817.0,1.0,3,11.0,5,5,5.0,10.0,50.0,+40.121,7615239,43,11,1:32.716,239.725,1.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70725.0,115.0,8.0,1.0,27915.0,269.0,4.0,1.0,RIC,Ricciardo,mclaren
25371.0,1072,842.0,213.0,10,6.0,6,6,6.0,8.0,50.0,+41.613,7616731,46,9,1:32.297,240.813,1.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70735.0,100.0,9.0,0.0,27917.0,120.0,6.0,0.0,GAS,Gasly,alphatauri
25372.0,1072,844.0,6.0,16,4.0,7,7,7.0,6.0,50.0,+44.475,7619593,46,4,1:31.601,242.643,1.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70724.0,158.0,5.0,0.0,27916.0,307.5,3.0,0.0,LEC,Leclerc,ferrari
25373.0,1072,832.0,6.0,55,15.0,8,8,8.0,4.0,50.0,+46.606,7621724,37,7,1:31.851,241.983,1.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70726.0,149.5,7.0,0.0,27916.0,307.5,3.0,0.0,SAI,Sainz,ferrari
25374.0,1072,841.0,51.0,99,10.0,9,9,9.0,2.0,50.0,+58.505,7633623,37,15,1:32.865,239.340,1.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70730.0,3.0,18.0,0.0,27919.0,13.0,9.0,0.0,GIO,Giovinazzi,alfa
25375.0,1072,846.0,1.0,4,7.0,10,10,10.0,1.0,50.0,+1:01.358,7636476,49,8,1:31.914,241.817,1.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70722.0,154.0,6.0,0.0,27915.0,269.0,4.0,1.0,NOR,Norris,mclaren
25376.0,1072,840.0,117.0,18,18.0,11,11,11.0,0.0,50.0,+1:17.212,7652330,45,14,1:32.804,239.498,1.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70728.0,34.0,13.0,0.0,27918.0,77.0,7.0,0.0,STR,Stroll,aston_martin
25377.0,1072,849.0,3.0,6,16.0,12,12,12.0,0.0,50.0,+1:23.249,7658367,49,12,1:32.751,239.635,1.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70736.0,7.0,17.0,0.0,27921.0,23.0,8.0,0.0,LAT,Latifi,williams
25378.0,1072,4.0,214.0,14,13.0,13,13,13.0,0.0,49.0,\N,\N,46,5,1:31.633,242.558,11.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70737.0,77.0,10.0,0.0,27920.0,149.0,5.0,1.0,ALO,Alonso,alpine
25379.0,1072,852.0,213.0,22,8.0,14,14,14.0,0.0,49.0,\N,\N,44,10,1:32.506,240.269,11.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70727.0,20.0,14.0,0.0,27917.0,120.0,6.0,0.0,TSU,Tsunoda,alphatauri
25380.0,1072,8.0,51.0,7,12.0,15,15,15.0,0.0,49.0,\N,\N,45,13,1:32.778,239.565,11.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70729.0,10.0,16.0,0.0,27919.0,13.0,9.0,0.0,RAI,Räikkönen,alfa
25381.0,1072,20.0,117.0,5,17.0,\N,R,16.0,0.0,44.0,\N,\N,41,16,1:34.030,236.375,130.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70733.0,43.0,12.0,0.0,27918.0,77.0,7.0,0.0,VET,Vettel,aston_martin
25382.0,1072,815.0,9.0,11,5.0,\N,R,17.0,0.0,14.0,\N,\N,9,17,1:34.138,236.104,4.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70723.0,190.0,4.0,1.0,27914.0,559.5,2.0,10.0,PER,Pérez,red_bull
25383.0,1072,853.0,210.0,9,20.0,\N,R,18.0,0.0,14.0,\N,\N,7,20,1:37.043,229.036,4.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70738.0,0.0,21.0,0.0,27922.0,0.0,10.0,0.0,MAZ,Mazepin,haas
25384.0,1072,847.0,3.0,63,14.0,\N,R,19.0,0.0,14.0,\N,\N,7,19,1:36.130,231.211,4.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70732.0,16.0,15.0,0.0,27921.0,23.0,8.0,0.0,RUS,Russell,williams
25385.0,1072,854.0,210.0,47,19.0,\N,R,20.0,0.0,8.0,\N,\N,8,18,1:36.043,231.421,3.0,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,70734.0,0.0,19.0,0.0,27922.0,0.0,10.0,0.0,MSC,Schumacher,haas
25386.0,1073,830.0,9.0,33,1.0,1,1,1.0,26.0,58.0,1:30:17.345,5417345,39,1,1:26.103,220.800,1.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70741.0,395.5,1.0,10.0,27924.0,585.5,2.0,11.0,VER,Verstappen,red_bull
25387.0,1073,1.0,131.0,44,2.0,2,2,2.0,18.0,58.0,+2.256,5419601,43,3,1:26.615,219.495,1.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70740.0,387.5,2.0,8.0,27923.0,613.5,1.0,9.0,HAM,Hamilton,mercedes
25388.0,1073,832.0,6.0,55,5.0,3,3,3.0,15.0,58.0,+5.173,5422518,51,9,1:27.618,216.982,1.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70747.0,164.5,5.0,0.0,27926.0,323.5,3.0,0.0,SAI,Sainz,ferrari
25389.0,1073,852.0,213.0,22,8.0,4,4,4.0,12.0,58.0,+5.692,5423037,50,7,1:27.496,217.285,1.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70748.0,32.0,14.0,0.0,27927.0,142.0,6.0,0.0,TSU,Tsunoda,alphatauri
25390.0,1073,842.0,213.0,10,12.0,5,5,5.0,10.0,58.0,+6.531,5423876,49,6,1:27.342,217.668,1.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70756.0,110.0,9.0,0.0,27927.0,142.0,6.0,0.0,GAS,Gasly,alphatauri
25391.0,1073,822.0,131.0,77,6.0,6,6,6.0,8.0,58.0,+7.463,5424808,51,5,1:26.862,218.871,1.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70742.0,226.0,3.0,1.0,27923.0,613.5,1.0,9.0,BOT,Bottas,mercedes
25392.0,1073,846.0,1.0,4,3.0,7,7,7.0,6.0,58.0,+59.200,5476545,58,4,1:26.762,219.123,1.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70743.0,160.0,6.0,0.0,27925.0,275.0,4.0,1.0,NOR,Norris,mclaren
25393.0,1073,4.0,214.0,14,11.0,8,8,8.0,4.0,58.0,+1:01.708,5479053,58,8,1:27.607,217.010,1.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70758.0,81.0,10.0,0.0,27930.0,155.0,5.0,1.0,ALO,Alonso,alpine
25394.0,1073,839.0,214.0,31,9.0,9,9,9.0,2.0,58.0,+1:04.026,5481371,58,10,1:28.249,215.431,1.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70752.0,74.0,11.0,1.0,27930.0,155.0,5.0,1.0,OCO,Ocon,alpine
25395.0,1073,844.0,6.0,16,7.0,10,10,10.0,1.0,58.0,+1:06.057,5483402,40,12,1:28.433,214.983,1.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70745.0,159.0,7.0,0.0,27926.0,323.5,3.0,0.0,LEC,Leclerc,ferrari
25396.0,1073,20.0,117.0,5,15.0,11,11,11.0,0.0,58.0,+1:07.527,5484872,58,11,1:28.303,215.299,1.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70754.0,43.0,12.0,0.0,27928.0,77.0,7.0,0.0,VET,Vettel,aston_martin
25397.0,1073,817.0,1.0,3,10.0,12,12,12.0,0.0,57.0,\N,\N,48,14,1:28.723,214.280,11.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70746.0,115.0,8.0,1.0,27925.0,275.0,4.0,1.0,RIC,Ricciardo,mclaren
25398.0,1073,840.0,117.0,18,13.0,13,13,13.0,0.0,57.0,\N,\N,48,13,1:28.567,214.657,11.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70749.0,34.0,13.0,0.0,27928.0,77.0,7.0,0.0,STR,Stroll,aston_martin
25399.0,1073,854.0,210.0,47,19.0,14,14,14.0,0.0,57.0,\N,\N,42,17,1:29.457,212.522,11.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70755.0,0.0,19.0,0.0,27932.0,0.0,10.0,0.0,MSC,Schumacher,haas
25400.0,1073,815.0,9.0,11,4.0,15,15,15.0,0.0,55.0,\N,\N,51,2,1:26.419,219.993,5.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70744.0,190.0,4.0,1.0,27924.0,585.5,2.0,11.0,PER,Pérez,red_bull
25401.0,1073,849.0,3.0,6,16.0,\N,R,16.0,0.0,50.0,\N,\N,30,15,1:29.293,212.912,3.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70757.0,7.0,17.0,0.0,27931.0,23.0,8.0,0.0,LAT,Latifi,williams
25402.0,1073,841.0,51.0,99,14.0,\N,R,17.0,0.0,33.0,\N,\N,33,16,1:29.442,212.557,6.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70751.0,3.0,18.0,0.0,27929.0,13.0,9.0,0.0,GIO,Giovinazzi,alfa
25403.0,1073,847.0,3.0,63,17.0,\N,R,18.0,0.0,26.0,\N,\N,23,19,1:30.647,209.732,6.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70753.0,16.0,15.0,0.0,27931.0,23.0,8.0,0.0,RUS,Russell,williams
25404.0,1073,8.0,51.0,7,18.0,\N,R,19.0,0.0,25.0,\N,\N,23,18,1:29.698,211.951,23.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70750.0,10.0,16.0,0.0,27929.0,13.0,9.0,0.0,RAI,Räikkönen,alfa
25405.0,1073,853.0,210.0,9,20.0,\N,W,20.0,0.0,0.0,\N,\N,\N,0,\N,\N,139.0,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,70759.0,0.0,21.0,0.0,27932.0,0.0,10.0,0.0,MAZ,Mazepin,haas
25406.0,1074,844.0,6.0,16,1.0,1,1,1.0,26.0,57.0,1:37:33.584,5853584,51,1,1:34.570,206.018,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71376.0,26.0,1.0,1.0,28133.0,44.0,1.0,1.0,LEC,Leclerc,ferrari
25407.0,1074,832.0,6.0,55,3.0,2,2,2.0,18.0,57.0,+5.598,5859182,52,3,1:35.740,203.501,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71377.0,18.0,2.0,0.0,28133.0,44.0,1.0,1.0,SAI,Sainz,ferrari
25408.0,1074,1.0,131.0,44,5.0,3,3,3.0,15.0,57.0,+9.675,5863259,53,5,1:36.228,202.469,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71378.0,15.0,3.0,0.0,28134.0,27.0,2.0,0.0,HAM,Hamilton,mercedes
25409.0,1074,847.0,131.0,63,9.0,4,4,4.0,12.0,57.0,+11.211,5864795,56,6,1:36.302,202.313,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71379.0,12.0,4.0,0.0,28134.0,27.0,2.0,0.0,RUS,Russell,mercedes
25410.0,1074,825.0,210.0,20,7.0,5,5,5.0,10.0,57.0,+14.754,5868338,53,8,1:36.623,201.641,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71380.0,10.0,5.0,0.0,28135.0,10.0,3.0,0.0,MAG,Magnussen,haas
25411.0,1074,822.0,51.0,77,6.0,6,6,6.0,8.0,57.0,+16.119,5869703,53,7,1:36.599,201.691,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71381.0,8.0,6.0,0.0,28136.0,9.0,4.0,0.0,BOT,Bottas,alfa
25412.0,1074,839.0,214.0,31,11.0,7,7,7.0,6.0,57.0,+19.423,5873007,53,14,1:37.110,200.630,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71382.0,6.0,7.0,0.0,28137.0,8.0,5.0,0.0,OCO,Ocon,alpine
25413.0,1074,852.0,213.0,22,16.0,8,8,8.0,4.0,57.0,+20.386,5873970,53,13,1:37.104,200.642,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71383.0,4.0,8.0,0.0,28138.0,4.0,6.0,0.0,TSU,Tsunoda,alphatauri
25414.0,1074,4.0,214.0,14,8.0,9,9,9.0,2.0,57.0,+22.390,5875974,44,10,1:36.733,201.412,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71384.0,2.0,9.0,0.0,28137.0,8.0,5.0,0.0,ALO,Alonso,alpine
25415.0,1074,855.0,51.0,24,15.0,10,10,10.0,1.0,57.0,+23.064,5876648,39,9,1:36.685,201.512,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71385.0,1.0,10.0,0.0,28136.0,9.0,4.0,0.0,ZHO,Zhou,alfa
25416.0,1074,854.0,210.0,47,12.0,11,11,11.0,0.0,57.0,+32.574,5886158,37,11,1:36.956,200.948,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71386.0,0.0,11.0,0.0,28135.0,10.0,3.0,0.0,MSC,Schumacher,haas
25417.0,1074,840.0,117.0,18,19.0,12,12,12.0,0.0,57.0,+45.873,5899457,49,15,1:37.146,200.555,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71387.0,0.0,12.0,0.0,28139.0,0.0,7.0,0.0,STR,Stroll,aston_martin
25418.0,1074,848.0,3.0,23,14.0,13,13,13.0,0.0,57.0,+53.932,5907516,50,18,1:37.355,200.125,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71388.0,0.0,13.0,0.0,28140.0,0.0,8.0,0.0,ALB,Albon,williams
25419.0,1074,817.0,1.0,3,18.0,14,14,14.0,0.0,57.0,+54.975,5908559,50,16,1:37.261,200.318,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71389.0,0.0,14.0,0.0,28141.0,0.0,9.0,0.0,RIC,Ricciardo,mclaren
25420.0,1074,846.0,1.0,4,13.0,15,15,15.0,0.0,57.0,+56.335,5909919,51,12,1:36.988,200.882,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71390.0,0.0,15.0,0.0,28141.0,0.0,9.0,0.0,NOR,Norris,mclaren
25421.0,1074,849.0,3.0,6,20.0,16,16,16.0,0.0,57.0,+1:01.795,5915379,51,20,1:38.251,198.300,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71391.0,0.0,16.0,0.0,28140.0,0.0,8.0,0.0,LAT,Latifi,williams
25422.0,1074,807.0,117.0,27,17.0,17,17,17.0,0.0,57.0,+1:03.829,5917413,49,19,1:38.201,198.401,1.0,2022,1,3,Bahrain Grand Prix,2022-03-20,15:00:00,71392.0,0.0,17.0,0.0,28139.0,0.0,7.0,0.0,HUL,Hülkenberg,aston_martin
